dossier	nom	original	url	octets	mode
apps-sites	iscool_helpshift_com_hc_fr_10_belote_mobile	.html	https://iscool.helpshift.com/hc/fr/10-belote-mobile/	95505	fetch
apps-sites	iscool_helpshift_com_hc_fr_10_belote_mobile_faq_156_how_to_play_belote_classic_belote_rules	.html	https://iscool.helpshift.com/hc/fr/10-belote-mobile/faq/156-how-to-play-belote-classic-belote-rules/	51259	fetch
apps-sites	iscool_helpshift_com_hc_fr_10_belote_mobile_faq_157_how_to_play_coinche_coinche_rules	.html	https://iscool.helpshift.com/hc/fr/10-belote-mobile/faq/157-how-to-play-coinche-coinche-rules/	49772	fetch
apps-sites	iscool_helpshift_com_hc_fr_10_belote_mobile_faq_159_what_s_the_difference_between_the_various_tables_and_which	.html	https://iscool.helpshift.com/hc/fr/10-belote-mobile/faq/159-what-s-the-difference-between-the-various-tables-and-which-one-should-i-choose/	45649	fetch
apps-sites	iscool_helpshift_com_hc_fr_10_belote_mobile_faq_160_what_is_the_solo_with_friends_mode	.html	https://iscool.helpshift.com/hc/fr/10-belote-mobile/faq/160-what-is-the-solo-with-friends-mode/	44738	fetch
apps-sites	iscool_helpshift_com_hc_fr_10_belote_mobile_faq_617_belote_rebelote	.html	https://iscool.helpshift.com/hc/fr/10-belote-mobile/faq/617-belote-rebelote/	45958	fetch
apps-sites	iscool_helpshift_com_hc_fr_10_belote_mobile_faq_618_coinche_declarations_at_nt	.html	https://iscool.helpshift.com/hc/fr/10-belote-mobile/faq/618-coinche---declarations-at-nt/	53414	fetch
apps-sites	iscool_helpshift_com_hc_fr_17_belote_facebook	.html	https://iscool.helpshift.com/hc/fr/17-belote-facebook/	75461	fetch
apps-sites	iscool_helpshift_com_hc_fr_17_belote_facebook_faq_496_game_rules_belote	.html	https://iscool.helpshift.com/hc/fr/17-belote-facebook/faq/496-game-rules---belote/	48032	fetch
apps-sites	iscool_helpshift_com_hc_fr_17_belote_facebook_faq_497_game_rules_coinche	.html	https://iscool.helpshift.com/hc/fr/17-belote-facebook/faq/497-game-rules---coinche/	48587	fetch
apps-sites	iscool_helpshift_com_hc_fr_17_belote_facebook_faq_498_bet_play	.html	https://iscool.helpshift.com/hc/fr/17-belote-facebook/faq/498-bet-play/	49937	fetch
apps-sites	iscool_helpshift_com_hc_fr_17_belote_facebook_faq_504_game_options	.html	https://iscool.helpshift.com/hc/fr/17-belote-facebook/faq/504-game-options/	46011	fetch
apps-sites	iscool_helpshift_com_hc_fr_17_belote_facebook_faq_701_coinche_with_announces_at_nt	.html	https://iscool.helpshift.com/hc/fr/17-belote-facebook/faq/701-coinche-with-announces-at-nt/	55455	fetch
apps-sites	jeu_belote_fr_regles_php	.html	https://www.jeu-belote.fr/regles.php	46739	fetch
apps-sites	jeubelote_com_regle_de_la_belote_html	.html	https://www.jeubelote.com/regle-de-la-belote.html	6434	fetch
apps-sites	jeudebelote_fr	.html	https://www.jeudebelote.fr/	153949	fetch
apps-sites	jeudebelote_org_belote_a_la_vache	.html	http://www.jeudebelote.org/belote-a-la-vache/	32451	fetch
apps-sites	jeudebelote_org_tout_atout_belote	.html	http://www.jeudebelote.org/tout-atout-belote/	31826	fetch
apps-sites	jeux_regles_com_regles_coinche	.html	https://jeux-regles.com/regles-coinche/	180855	fetch
apps-sites	la_coinche_fr_variantes_bresilienne_stephanoise_bridgee_php	.html	https://www.la-coinche.fr/variantes-bresilienne-stephanoise-bridgee.php	16140	fetch
apps-sites	licitum_board_directory_net_t16_belot_rules	.html	https://licitum.board-directory.net/t16-belot-rules	81691	fetch
apps-sites	ludi_com_jeux_jeux_de_cartes_belote_a_la_vache_aspx	.html	https://www.ludi.com/jeux/jeux-de-cartes/belote-a-la-vache.aspx	75654	fetch
apps-sites	ludi_com_jeux_jeux_de_cartes_coinche_aspx	.html	https://www.ludi.com/jeux/jeux-de-cartes/coinche.aspx	83717	fetch
apps-sites	ludicash_com_belote_online	.html	https://www.ludicash.com/belote-online	81849	fetch
apps-sites	ludicash_com_coinche_game	.html	https://www.ludicash.com/coinche-game	81833	fetch
apps-sites	ludicash_com_help_rules_belote	.html	https://www.ludicash.com/help/rules-belote	73992	fetch
apps-sites	ludicash_com_help_rules_belote_contree	.html	https://www.ludicash.com/help/rules-belote-contree	69436	fetch
apps-sites	ludicash_com_help_rules_coinche	.html	https://www.ludicash.com/help/rules-coinche	73167	fetch
apps-sites	ludigames_com	.html	https://www.ludigames.com/	189950	fetch
apps-sites	my_belote_fr_documentation_foire_a_questions	.html	https://www.my-belote.fr/documentation/foire-a-questions	33133	fetch
apps-sites	my_belote_fr_documentation_regles_du_jeu	.html	https://www.my-belote.fr/documentation/regles-du-jeu	38284	fetch
apps-sites	officialgamerules_org_game_rules_belote	.html	https://officialgamerules.org/game-rules/belote/	415130	fetch
apps-sites	pagat_com_jass_belote_html	.html	https://www.pagat.com/jass/belote.html	28670	fetch
apps-sites	pagat_com_jass_coinche_html	.html	https://www.pagat.com/jass/coinche.html	31725	fetch
apps-sites	play_google_com_store_apps_details_id_belote_french_coinche_trick_card_game	.html	https://play.google.com/store/apps/details?id=belote.french.coinche.trick.card.game.online.offline.multiplayer.poker&hl=fr	1251971	fetch
apps-sites	play_google_com_store_apps_details_id_com_WhatWapp_BeloteLeDefi_hl_fr	.html	https://play.google.com/store/apps/details?id=com.WhatWapp.BeloteLeDefi&hl=fr	1275079	fetch
apps-sites	play_google_com_store_apps_details_id_com_aandrill_belote_hl_fr	.html	https://play.google.com/store/apps/details?id=com.aandrill.belote&hl=fr	1139292	fetch
apps-sites	play_google_com_store_apps_details_id_com_casualino_vipbelote_hl_fr	.html	https://play.google.com/store/apps/details?id=com.casualino.vipbelote&hl=fr	1277578	fetch
apps-sites	play_google_com_store_apps_details_id_com_doocogames_belote_hl_fr	.html	https://play.google.com/store/apps/details?id=com.doocogames.belote&hl=fr	1198546	fetch
apps-sites	play_google_com_store_apps_details_id_com_eryodsoft_android_cards_belote_li	.html	https://play.google.com/store/apps/details?id=com.eryodsoft.android.cards.belote.lite&hl=en	1229741	fetch
apps-sites	play_google_com_store_apps_details_id_com_eryodsoft_android_cards_coinche_f	.html	https://play.google.com/store/apps/details?id=com.eryodsoft.android.cards.coinche.full&hl=fr	1244661	fetch
apps-sites	play_google_com_store_apps_details_id_com_eryodsoft_android_cards_coinche_l	.html	https://play.google.com/store/apps/details?id=com.eryodsoft.android.cards.coinche.lite&hl=fr	1255746	fetch
apps-sites	play_google_com_store_apps_details_id_com_gameduell_mobile_belote_hl_fr	.html	https://play.google.com/store/apps/details?id=com.gameduell.mobile.belote&hl=fr	1242776	fetch
apps-sites	play_google_com_store_apps_details_id_com_iscoolentertainment_belote_classi	.html	https://play.google.com/store/apps/details?id=com.iscoolentertainment.belote.classique&hl=fr	1230120	fetch
apps-sites	play_google_com_store_apps_details_id_com_iscoolentertainment_belote_hl_fr	.html	https://play.google.com/store/apps/details?id=com.iscoolentertainment.belote&hl=fr	1243825	fetch
apps-sites	play_google_com_store_apps_details_id_com_middlehut_android_belot_hl_en	.html	https://play.google.com/store/apps/details?id=com.middlehut.android.belot&hl=en	1155762	fetch
apps-sites	play_google_com_store_apps_details_id_com_nico_coinche_hl_fr	.html	https://play.google.com/store/apps/details?id=com.nico.coinche&hl=fr	1123896	fetch
apps-sites	play_google_com_store_apps_details_id_com_sbgapps_scoreit_hl_fr	.html	https://play.google.com/store/apps/details?id=com.sbgapps.scoreit&hl=fr	1091838	fetch
apps-sites	play_google_com_store_apps_details_id_com_summitgames_belote_hl_fr	.html	https://play.google.com/store/apps/details?id=com.summitgames.belote&hl=fr	1223249	fetch
apps-sites	play_google_com_store_apps_details_id_fr_virtapp_belote_hl_fr	.html	https://play.google.com/store/apps/details?id=fr.virtapp.belote&hl=fr	1178589	fetch
apps-sites	play_google_com_store_apps_details_id_net_aasuited_belotescore_hl_fr	.html	https://play.google.com/store/apps/details?id=net.aasuited.belotescore&hl=fr	1196618	fetch
apps-sites	play_google_com_store_apps_details_id_net_becvert_belote_hl_fr	.html	https://play.google.com/store/apps/details?id=net.becvert.belote&hl=fr	1210635	fetch
apps-sites	playjoy_com_en_belote_rules	.html	https://playjoy.com/en/belote/rules/	53996	fetch
apps-sites	playjoy_com_en_coinche_rules	.html	https://playjoy.com/en/coinche/rules/	60427	fetch
apps-sites	re_belote_fr	.html	https://www.re-belote.fr/	139738	fetch
apps-sites	re_belote_fr_belote_sans_atout_tout_atout	.html	https://www.re-belote.fr/belote-sans-atout-tout-atout/	162921	fetch
apps-sites	re_belote_fr_les_annonces	.html	https://www.re-belote.fr/les-annonces/	160996	fetch
apps-sites	re_belote_fr_prise_et_contrat	.html	https://www.re-belote.fr/prise-et-contrat/	157613	fetch
apps-sites	re_belote_fr_regles_de_la_belote	.html	https://www.re-belote.fr/regles-de-la-belote/	145751	fetch
apps-sites	regles_com_jeux_cartes_coinche_html	.html	https://www.regles.com/jeux-cartes/coinche.html	48652	fetch
apps-sites	regles_de_jeux_com_regle_coinche	.html	https://www.regles-de-jeux.com/regle-coinche/	190098	fetch
apps-sites	reglesdejeux_github_io_regles_du_jeu_la_coinche_index_html	.html	https://reglesdejeux.github.io/regles-du-jeu-la-coinche/index.html	32437	fetch
apps-sites	solitairebliss_com_belote	.html	https://www.solitairebliss.com/belote	92599	fetch
apps-sites	solitaireparadise_com_fr_jeu_belote_coinchee_html	.html	https://www.solitaireparadise.com/fr/jeu/belote-coinchee.html	164395	fetch
apps-sites	solitaireparadise_com_games_list_belot_html	.html	https://www.solitaireparadise.com/games_list/belot.html	169892	fetch
apps-sites	solitaireparadise_com_games_list_belote_coinchee_html	.html	https://www.solitaireparadise.com/games_list/belote-coinchee.html	168640	fetch
apps-sites	solitaireparadise_com_games_list_belote_html	.html	https://www.solitaireparadise.com/games_list/belote.html	169675	fetch
apps-sites	torofun_com_en_belote_rules	.html	https://torofun.com/en/belote/rules	48666	fetch
apps-sites	trickstercards_com_help_belote_rules	.html	https://www.trickstercards.com/help/belote-rules/	8786	fetch
apps-sites	trickstercards_com_help_coinche_rules	.html	https://www.trickstercards.com/help/coinche-rules/	8786	fetch
apps-sites	vipbelote_fr	.html	https://vipbelote.fr/	123886	fetch
apps-sites	vipbelote_fr_blog_divertissez_vous_avec_la_belote_coinchee_en_ligne	.html	https://vipbelote.fr/blog/divertissez-vous-avec-la-belote-coinchee-en-ligne/	81277	fetch
apps-sites	vipbelote_fr_blog_les_regles_de_la_belote_contree	.html	https://vipbelote.fr/blog/les-regles-de-la-belote-contree/	79094	fetch
apps-sites	vipbelote_fr_blog_regles_belote_coinchee	.html	https://vipbelote.fr/blog/regles-belote-coinchee/	76317	fetch
apps-sites	vipbelote_fr_regles	.html	https://vipbelote.fr/regles/	88714	fetch
apps-sites	vipgames_com_rules_belote	.html	https://www.vipgames.com/rules/belote/	152785	fetch
apps-sites	web_internet_fr_jouer_la_coinche_en_ligne_gratuitement_avec_ou_sans_compte_invite	.html	https://www.web-internet.fr/jouer-la-coinche-en-ligne-gratuitement-avec-ou-sans-compte-invite/	296527	fetch
open-source	39Olivier_Belote-coinche-Score-Counter_main_README.md	.md	https://github.com/39Olivier/Belote-coinche-Score-Counter	553	raw-github
open-source	Alounv_coinche-back_master_domain_2-bidding.go	.go	https://github.com/Alounv/coinche-back	4712	raw-github
open-source	Alounv_coinche-back_master_domain_4-counting.go	.go	https://github.com/Alounv/coinche-back	7684	raw-github
open-source	Alounv_coinche-back_master_domain_4-counting_test.go	.go	https://github.com/Alounv/coinche-back	12322	raw-github
open-source	AugustetheAuguste_COINCHE_DL_main_Environnement_coinche.py	.py	https://github.com/AugustetheAuguste/COINCHE	6500	raw-github
open-source	BellaajMohsen7_Soff_main_streamlit_belote_app.py	.py	https://github.com/BellaajMohsen7/Soff	98545	raw-github
open-source	Brawdunoir_coinche_main_README.md	.md	https://github.com/Brawdunoir/coinche	3653	raw-github
open-source	CephaloSophie_kydos_main_packages_core_src_scoring_donneScoring.ts	.ts	https://github.com/CephaloSophie/kydos	4188	raw-github
open-source	CephaloSophie_kydos_main_packages_core_src_scoring_index.ts	.ts	https://github.com/CephaloSophie/kydos	1407	raw-github
open-source	CephaloSophie_kydos_master_packages_core_src_rules_ContreeRules.ts	.ts	https://github.com/CephaloSophie/kydos	4143	raw-github
open-source	CyberFoxar_CardWeb_master_parcel-app_data-md_fr_belote.md	.md	https://github.com/CyberFoxar/CardWeb	4699	raw-github
open-source	ElysiumDisc_belote_master_src_belote_config.py	.py	https://github.com/ElysiumDisc/belote	3242	raw-github
open-source	ElysiumDisc_belote_master_src_belote_rules.py	.py	https://github.com/ElysiumDisc/belote	7349	raw-github
open-source	ElysiumDisc_belote_master_src_belote_scoring.py	.py	https://github.com/ElysiumDisc/belote	46402	raw-github
open-source	ElysiumDisc_belote_master_tests_test_official_rules.py	.py	https://github.com/ElysiumDisc/belote	22347	raw-github
open-source	ElysiumDisc_belote_master_tests_test_scoring_totals.py	.py	https://github.com/ElysiumDisc/belote	2473	raw-github
open-source	Hawkynt_Hawkynt.github.io_main_sz_Applications_Games_card-games_belote-variant.js	.js	https://github.com/Hawkynt/Hawkynt.github.io	46851	raw-github
open-source	Hm5s10_site_jeux_main_games_belote_game_logic.php	.php	https://github.com/Hm5s10/site	14827	raw-github
open-source	InCogNiTo124_BelaBot_master_belabot_engine_declarations.py	.py	https://github.com/InCogNiTo124/BelaBot	5646	raw-github
open-source	Jcat2b_BeloteCorse_main_src_utils___tests___gameRules.test.ts	.ts	https://github.com/Jcat2b/BeloteCorse	5176	raw-github
open-source	Jcat2b_BeloteCorse_main_src_utils_gameRules.ts	.ts	https://github.com/Jcat2b/BeloteCorse	5824	raw-github
open-source	LooperSalty_Belotro_main_README.md	.md	https://github.com/LooperSalty/Belotro	2168	raw-github
open-source	MrRaph_matrix-belote_main_README.md	.md	https://github.com/MrRaph/matrix-belote	967	raw-github
open-source	MrRaph_matrix-belote_main_belote.py	.py	https://github.com/MrRaph/matrix-belote	10167	raw-github
open-source	MrUnBaiat_BelotAI_master_Documents_gameRules.md	.md	https://github.com/MrUnBaiat/BelotAI	3382	raw-github
open-source	Oliboy50_coinche_master_client_src_shared_coinche_service_pointsCounter.test.ts	.ts	https://github.com/Oliboy50/coinche	10463	raw-github
open-source	Oliboy50_coinche_master_client_src_shared_coinche_service_pointsCounter.ts	.ts	https://github.com/Oliboy50/coinche	7160	raw-github
open-source	Omxr-Xg_quantum-bluff_develop_server_src_logic_belote_conteeBidding.ts	.ts	https://github.com/Omxr-Xg/quantum-bluff	7041	raw-github
open-source	Omxr-Xg_quantum-bluff_develop_server_src_logic_belote_conteeConstants.ts	.ts	https://github.com/Omxr-Xg/quantum-bluff	350	raw-github
open-source	Omxr-Xg_quantum-bluff_develop_server_src_logic_belote_scoring.ts	.ts	https://github.com/Omxr-Xg/quantum-bluff	1989	raw-github
open-source	Raphael-Bely_coinche-app_master_server_game_Scoring.js	.js	https://github.com/Raphael-Bely/coinche-app	4602	raw-github
open-source	SFScorpio_contree_master_class_hand_score.py	.py	https://github.com/SFScorpio/contree	3224	raw-github
open-source	SlimSeb_Elsa-Mina_main_src_ElsaMina.Commands_Games_Belote_BeloteConstants.cs	.cs	https://github.com/SlimSeb/Elsa-Mina	2020	raw-github
open-source	SlimSeb_Elsa-Mina_main_src_ElsaMina.Commands_Games_Belote_BeloteScorer.cs	.cs	https://github.com/SlimSeb/Elsa-Mina	3963	raw-github
open-source	StephaneBg_ScoreIt_master_data_src_main_kotlin_com_sbgapps_scoreit_data_model_BeloteBonusValue.kt	.kt	https://github.com/StephaneBg/ScoreIt	1198	raw-github
open-source	StephaneBg_ScoreIt_master_data_src_main_kotlin_com_sbgapps_scoreit_data_model_CoincheValue.kt	.kt	https://github.com/StephaneBg/ScoreIt	1008	raw-github
open-source	StephaneBg_ScoreIt_master_data_src_main_kotlin_com_sbgapps_scoreit_data_solver_BeloteSolver.kt	.kt	https://github.com/StephaneBg/ScoreIt	5134	raw-github
open-source	StephaneBg_ScoreIt_master_data_src_main_kotlin_com_sbgapps_scoreit_data_solver_CoincheSolver.kt	.kt	https://github.com/StephaneBg/ScoreIt	4313	raw-github
open-source	Ten0_coinche-server-rs_master_src_game_contract_bid.rs	.rs	https://github.com/Ten0/coinche-server-rs	1954	raw-github
open-source	Ten0_coinche-server-rs_master_src_game_points.rs	.rs	https://github.com/Ten0/coinche-server-rs	583	raw-github
open-source	TomBodard_belote-score-analyzer_main_src_utils_beloteUtils.ts	.ts	https://github.com/TomBodard/belote-score-analyzer	4037	raw-github
open-source	Yoan30_belote_main_src_domain_logic_beloteRebelote.ts	.ts	https://github.com/Yoan30/belote	6380	raw-github
open-source	abaivel_belote_game_main_backend_lib_belote.php	.php	https://github.com/abaivel/belote	15430	raw-github
open-source	christophecraig_coinchette_main_.claudefiles_DECISIONS.md	.md	https://github.com/christophecraig/coinchette	19152	raw-github
open-source	christophecraig_coinchette_main_.claudefiles_RULES.md	.md	https://github.com/christophecraig/coinchette	7504	raw-github
open-source	christophecraig_coinchette_main_lib_coinchette_games_score.ex	.ex	https://github.com/christophecraig/coinchette	4455	raw-github
open-source	christophecraig_megacoinche_master_base-knowledge_rules.md	.md	https://github.com/christophecraig/megacoinche	26858	raw-github
open-source	coincoinche_coincoinche_master_server_src_main_java_com_coincoinche_engine_README.md	.md	https://github.com/coincoinche/coincoinche	2401	raw-github
open-source	coincoinche_coincoinche_master_server_src_main_java_com_coincoinche_engine_contracts_Contract.java	.java	https://github.com/coincoinche/coincoinche	2313	raw-github
open-source	coincoinche_coincoinche_master_server_src_main_java_com_coincoinche_engine_contracts_ContractCapot.java	.java	https://github.com/coincoinche/coincoinche	760	raw-github
open-source	coincoinche_coincoinche_master_server_src_main_java_com_coincoinche_engine_contracts_ContractGenerale.java	.java	https://github.com/coincoinche/coincoinche	722	raw-github
open-source	coincoinche_coincoinche_master_web-ui_src_pages_Rules_Rules.tsx	.tsx	https://github.com/coincoinche/coincoinche	6785	raw-github
open-source	drasill_bga-coinche_master_coinche.game.php	.php	https://github.com/drasill/bga-coinche	55230	raw-github
open-source	drasill_bga-coinche_master_docs_rules-en.md	.md	https://github.com/drasill/bga-coinche	5826	raw-github
open-source	drasill_bga-coinche_master_docs_rules-fr.md	.md	https://github.com/drasill/bga-coinche	7145	raw-github
open-source	ebouda33_beloteMobile_main_docs_specifications-belote.md	.md	https://github.com/ebouda33/beloteMobile	17100	raw-github
open-source	eddy-geek_coinchounet_main_server_src_rules_bidding.ts	.ts	https://github.com/eddy-geek/coinchounet	6784	raw-github
open-source	eddy-geek_coinchounet_main_server_src_rules_scoring.ts	.ts	https://github.com/eddy-geek/coinchounet	9039	raw-github
open-source	eddy-geek_coinchounet_main_server_tests_scoring.spec.ts	.ts	https://github.com/eddy-geek/coinchounet	9991	raw-github
open-source	eddy-geek_coinchounet_main_specs_rules.md	.md	https://github.com/eddy-geek/coinchounet	5472	raw-github
open-source	giretra_giretra_main_docs_RULES.md	.md	https://github.com/giretra/giretra	14030	raw-github
open-source	giretra_giretra_main_src_Giretra.Core_Scoring_DealResult.cs	.cs	https://github.com/giretra/giretra	2431	raw-github
open-source	giretra_giretra_main_src_Giretra.Core_Scoring_ScoringCalculator.cs	.cs	https://github.com/giretra/giretra	10349	raw-github
open-source	gyscos_libcoinche_master_src_points.rs	.rs	https://github.com/gyscos/libcoinche	2179	raw-github
open-source	iSeaox_SansCoeurCDX_main_services_scores.py	.py	https://github.com/iSeaox/SansCoeurCDX	2135	raw-github
open-source	ilyesbrh_twistedFate-belote_main_docs_GAME_RULES.md	.md	https://github.com/ilyesbrh/twistedFate-belote	5243	raw-github
open-source	ilyesbrh_twistedFate-belote_main_docs_games_coinche_GAME_RULES.md	.md	https://github.com/ilyesbrh/twistedFate-belote	17784	raw-github
open-source	ilyesbrh_twistedFate-belote_main_docs_games_coinche_SOURCES.md	.md	https://github.com/ilyesbrh/twistedFate-belote	28937	raw-github
open-source	ilyesbrh_twistedFate-belote_main_packages_coinche_core___tests___models_capot-scoring.test.ts	.ts	https://github.com/ilyesbrh/twistedFate-belote	10639	raw-github
open-source	ilyesbrh_twistedFate-belote_main_packages_coinche_core_src_models_scoring.ts	.ts	https://github.com/ilyesbrh/twistedFate-belote	10184	raw-github
open-source	ilyesbrh_twistedFate-belote_main_packages_tunisian_core_src_models_scoring.ts	.ts	https://github.com/ilyesbrh/twistedFate-belote	6376	raw-github
open-source	ismo009_Coinche_main_game.js	.js	https://github.com/ismo009/Coinche	28699	raw-github
open-source	lkeegan_belote_main_worker_src_game_scoring.ts	.ts	https://github.com/lkeegan/belote	10373	raw-github
open-source	loic-vial_belote_master_src_belote_moteur_Belote.java	.java	https://github.com/loic-vial/belote	8346	raw-github
open-source	mattr13000_contree_main_server_rules.ts	.ts	https://github.com/mattr13000/contree	2767	raw-github
open-source	mattr13000_contree_main_shared_scoring.ts	.ts	https://github.com/mattr13000/contree	1357	raw-github
open-source	mondary_PKcards_main_assets_rules_belote.md	.md	https://github.com/mondary/PKcards	2315	raw-github
open-source	mondary_PKcards_main_assets_rules_coinche.md	.md	https://github.com/mondary/PKcards	857	raw-github
open-source	mondary_PKcards_main_assets_rules_rules2_jeux_belote.md	.md	https://github.com/mondary/PKcards	15687	raw-github
open-source	mondary_PKcards_main_assets_rules_rules2_jeux_manille-coinchee.md	.md	https://github.com/mondary/PKcards	1777	raw-github
open-source	mondary_PKcards_main_assets_rules_rules3_belote.md	.md	https://github.com/mondary/PKcards	5068	raw-github
open-source	mondary_PKcards_main_assets_rules_rules_edimag100_belote.md	.md	https://github.com/mondary/PKcards	4410	raw-github
open-source	mondary_PKcards_main_assets_rules_rules_fetjain32_belote.md	.md	https://github.com/mondary/PKcards	4139	raw-github
open-source	newtondotcom_coinche_main_apps_web_content_rules.md	.md	https://github.com/newtondotcom/coinche	9490	raw-github
open-source	ocentra_ocentra-games_main_packages_asset-editor_Resources_GameMode_CardGames_Games_jass_coinche_coincheRules.asset	.asset	https://github.com/ocentra/ocentra-games	9980	raw-github
open-source	ocentra_ocentra-games_main_packages_asset-editor_Resources_GameMode_CardGames_Games_jass_coinche_coincheScoring.asset	.asset	https://github.com/ocentra/ocentra-games	2681	raw-github
open-source	ocentra_ocentra-games_main_packages_card-games_src_processed-games_jass_baloot.json	.json	https://github.com/ocentra/ocentra-games	28045	raw-github
open-source	ocentra_ocentra-games_main_packages_card-games_src_processed-games_jass_belote.json	.json	https://github.com/ocentra/ocentra-games	24847	raw-github
open-source	ocentra_ocentra-games_main_packages_card-games_src_processed-games_jass_coinche.json	.json	https://github.com/ocentra/ocentra-games	24285	raw-github
open-source	pawelangelow_belote_main_packages_engine_RULES.md	.md	https://github.com/pawelangelow/belote	20628	raw-github
open-source	pawelangelow_belote_main_packages_engine_src_bidding.ts	.ts	https://github.com/pawelangelow/belote	6472	raw-github
open-source	pawelangelow_belote_main_packages_engine_src_declarations.ts	.ts	https://github.com/pawelangelow/belote	7174	raw-github
open-source	pawelangelow_belote_main_packages_engine_src_scoring.test.ts	.ts	https://github.com/pawelangelow/belote	39918	raw-github
open-source	pawelangelow_belote_main_packages_engine_src_scoring.ts	.ts	https://github.com/pawelangelow/belote	19950	raw-github
open-source	pfajeau_rom-whist_master_romwhist_contree_announce.py	.py	https://github.com/pfajeau/rom-whist	1482	raw-github
open-source	pfajeau_rom-whist_master_romwhist_contree_contree.py	.py	https://github.com/pfajeau/rom-whist	12990	raw-github
open-source	pierremaker1_blot-hayastan_main_README.md	.md	https://github.com/pierremaker1/blot-hayastan	2960	raw-github
open-source	pipoteam_pipobot-modules_master_belotebot_game.py	.py	https://github.com/pipoteam/pipobot-modules	14375	raw-github
open-source	racettour_Belote-contree-game_main_README.md	.md	https://github.com/racettour/Belote-contree-game	1418	raw-github
open-source	s4mKa7a_Belote.MG_main_Belote.Core_Game_BeloteRules.cs	.cs	https://github.com/s4mKa7a/Belote.MG	7266	raw-github
open-source	s4mKa7a_Belote.MG_main_Belote.Core_Game_HandScorer.cs	.cs	https://github.com/s4mKa7a/Belote.MG	4133	raw-github
open-source	s4mKa7a_Belote.MG_main_Belote.Tests_HandScorerTests.cs	.cs	https://github.com/s4mKa7a/Belote.MG	4365	raw-github
open-source	sebastien-perpignane_cardgame_master_src_main_java_sebastien_perpignane_cardgame_game_contree_ContreeBidValue.java	.java	https://github.com/sebastien-perpignane/cardgame	1714	raw-github
open-source	sebastien-perpignane_cardgame_master_src_main_java_sebastien_perpignane_cardgame_game_contree_ContreeGameConfig.java	.java	https://github.com/sebastien-perpignane/cardgame	400	raw-github
open-source	sebastien-perpignane_cardgame_master_src_main_java_sebastien_perpignane_cardgame_game_contree_DealScoreCalculator.java	.java	https://github.com/sebastien-perpignane/cardgame	5875	raw-github
open-source	sebastien-perpignane_cardgame_master_src_test_java_sebastien_perpignane_cardgame_game_contree_DealScoreCalculatorTest.java	.java	https://github.com/sebastien-perpignane/cardgame	31013	raw-github
open-source	slim0_contree_main_backend_game_scoring.py	.py	https://github.com/slim0/contree	5307	raw-github
open-source	slim0_contree_main_docs_game-rules.md	.md	https://github.com/slim0/contree	7287	raw-github
open-source	sofian13_cbgames_main_party_games_contree.ts	.ts	https://github.com/sofian13/cbgames	20867	raw-github
open-source	theosaulus_coinche_main_coinche_utils.py	.py	https://github.com/theosaulus/coinche	2716	raw-github
open-source	tokou_coinche_master_src_commonMain_kotlin_coinche_Bidding.kt	.kt	https://github.com/tokou/coinche	655	raw-github
open-source	valmathieu_ContrAI_main_contree-domain.md	.md	https://github.com/valmathieu/ContrAI	25410	raw-github
open-source	vareversat_carg_main_lib_models_game_setting_coinche_belote_game_setting.dart	.dart	https://github.com/vareversat/carg	543	raw-github
open-source	vareversat_carg_main_lib_models_game_setting_contree_belote_game_setting.dart	.dart	https://github.com/vareversat/carg	543	raw-github
open-source	vareversat_carg_main_lib_models_score_coinche_belote_score.dart	.dart	https://github.com/vareversat/carg	980	raw-github
open-source	vareversat_carg_main_lib_models_score_contree_belote_score.dart	.dart	https://github.com/vareversat/carg	980	raw-github
open-source	vareversat_carg_main_lib_models_score_misc_belote_special_round.dart	.dart	https://github.com/vareversat/carg	1135	raw-github
open-source	vareversat_carg_main_lib_models_score_misc_coinche_belote_contract_name.dart	.dart	https://github.com/vareversat/carg	862	raw-github
open-source	vareversat_carg_main_lib_models_score_misc_contree_belote_contract_name.dart	.dart	https://github.com/vareversat/carg	854	raw-github
open-source	vareversat_carg_main_lib_models_score_round_coinche_belote_round.dart	.dart	https://github.com/vareversat/carg	6481	raw-github
open-source	vareversat_carg_main_lib_models_score_round_contree_belote_round.dart	.dart	https://github.com/vareversat/carg	6420	raw-github
open-source	vareversat_carg_main_lib_models_score_round_french_belote_round.dart	.dart	https://github.com/vareversat/carg	3806	raw-github
open-source	yoniBenabou_TwoPlayersBelote_main_README.md	.md	https://github.com/yoniBenabou/TwoPlayersBelote	1642	raw-github
open-source	yuta-yoshinaga_go_trumpcards_develop_docs_manual_web_belote.md	.md	https://github.com/yuta-yoshinaga/go	6797	raw-github
open-source	yuta-yoshinaga_go_trumpcards_develop_internal_domain_BeloteConfig.go	.go	https://github.com/yuta-yoshinaga/go	1609	raw-github
